id,academic_year_id/id,class_id/id,compulsory_subjects/id,from_date,optional_subjects/id,roll_no,selective_subjects/id,student_id/id,till_date,level/id,section/id
__export__.education_class_history_87_9032e6a6,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_95_1f7d5bb6,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_1dbe6cc6,34,__export__.education_syllabus_24_5032abc2,__export__.education_student_87_06a57ccd,,__export__.education_class_11_1f003666,education_core.class_section2
__export__.education_class_history_88_3f9a3b65,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_95_1f7d5bb6,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_24_5032abc2,35,__export__.education_syllabus_25_1dbe6cc6,__export__.education_student_88_90052d70,,__export__.education_class_11_1f003666,education_core.class_section2
__export__.education_class_history_89_ba353671,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_95_1f7d5bb6,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_24_5032abc2,36,__export__.education_syllabus_25_1dbe6cc6,__export__.education_student_89_9e144d56,,__export__.education_class_11_1f003666,education_core.class_section2
__export__.education_class_history_90_a1086cb9,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_95_1f7d5bb6,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_1dbe6cc6,37,__export__.education_syllabus_24_5032abc2,__export__.education_student_90_61a3aab7,,__export__.education_class_11_1f003666,education_core.class_section2
__export__.education_class_history_91_7b65002b,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_95_1f7d5bb6,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_24_5032abc2,38,__export__.education_syllabus_25_1dbe6cc6,__export__.education_student_91_04191110,,__export__.education_class_11_1f003666,education_core.class_section2
__export__.education_class_history_92_6dd9d6db,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_95_1f7d5bb6,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_24_5032abc2,39,__export__.education_syllabus_25_1dbe6cc6,__export__.education_student_92_0cce8c19,,__export__.education_class_11_1f003666,education_core.class_section2
__export__.education_class_history_93_82d763ad,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_95_1f7d5bb6,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_24_5032abc2,40,__export__.education_syllabus_25_1dbe6cc6,__export__.education_student_93_e0def17d,,__export__.education_class_11_1f003666,education_core.class_section2
__export__.education_class_history_94_9b55c3c0,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_95_1f7d5bb6,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_24_5032abc2,41,__export__.education_syllabus_25_1dbe6cc6,__export__.education_student_94_d1ec053e,,__export__.education_class_11_1f003666,education_core.class_section2
__export__.education_class_history_95_1f6c0a8a,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_95_1f7d5bb6,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_1dbe6cc6,42,__export__.education_syllabus_24_5032abc2,__export__.education_student_95_bdbb4562,,__export__.education_class_11_1f003666,education_core.class_section2
__export__.education_class_history_96_d1a9b285,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_95_1f7d5bb6,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_24_5032abc2,43,__export__.education_syllabus_25_1dbe6cc6,__export__.education_student_96_069b5e04,,__export__.education_class_11_1f003666,education_core.class_section2
__export__.education_class_history_97_a656f595,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_95_1f7d5bb6,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_24_5032abc2,44,__export__.education_syllabus_25_1dbe6cc6,__export__.education_student_97_87abf8d3,,__export__.education_class_11_1f003666,education_core.class_section2
__export__.education_class_history_98_9aa76122,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_95_1f7d5bb6,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_24_5032abc2,45,__export__.education_syllabus_25_1dbe6cc6,__export__.education_student_98_8b928d5f,,__export__.education_class_11_1f003666,education_core.class_section2
__export__.education_class_history_99_ff16e666,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_95_1f7d5bb6,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_24_5032abc2,46,__export__.education_syllabus_25_1dbe6cc6,__export__.education_student_99_f1bafc7e,,__export__.education_class_11_1f003666,education_core.class_section2
__export__.education_class_history_100_c47c9c38,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_18_50dcd9b7,1,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_100_dcb2dd0d,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_101_ea565f78,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_18_50dcd9b7,2,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_101_9cf2b9b3,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_102_bf9ed166,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_18_50dcd9b7,3,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_102_b48d4277,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_103_6a642281,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,4,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_103_09b497f4,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_104_2e385a82,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,5,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_104_6117c0a0,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_105_f4dd6982,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,6,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_105_5dbc4c6e,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_106_12de2113,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,7,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_106_8a716a3a,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_107_6d7e5fae,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_18_50dcd9b7,8,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_107_3887287a,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_108_85459ff3,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,9,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_108_e0e7260b,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_109_e70d9d39,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,10,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_109_85d3d093,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_110_3ee74ef6,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,11,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_110_504a7a3f,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_111_34965336,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_18_50dcd9b7,12,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_111_e46ffb46,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_112_b0011a28,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_18_50dcd9b7,13,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_112_0dbe3944,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_113_98c456c8,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_18_50dcd9b7,14,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_113_4d59b9cb,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_114_0bf13348,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_18_50dcd9b7,15,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_114_1ba4b8cf,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_115_82993141,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,16,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_115_f969ff6e,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_116_4ec0d585,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,17,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_116_15f2af62,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_117_5a446cf5,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,18,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_117_281a84a5,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_118_8be9a79f,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,19,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_118_dc8b131a,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_119_d352b696,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,20,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_119_7dd5bf98,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_120_ba8b451b,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_18_50dcd9b7,21,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_120_c4e67e2e,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_121_ed957e55,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,22,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_121_b60f5e5b,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_122_f34cca36,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,23,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_122_8fd1b772,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_123_cac99cd1,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,24,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_123_1c4aa01d,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_124_265be3d7,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,25,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_124_ecdc2f72,,__export__.education_class_11_1f003666,education_core.class_section3
